   lon        lat        precip
  -59.5500   -35.3500     5.2625
  -59.4500   -35.3500     5.6087
  -59.3500   -35.3500     6.3488
  -59.2500   -35.3500     6.5849
  -59.1500   -35.3500     7.8171
  -59.0500   -35.3500    10.0328
  -58.9500   -35.3500    10.7082
  -58.8500   -35.3500    11.8333
  -58.7500   -35.3500    14.4013
  -58.6500   -35.3500    16.5814
  -58.5500   -35.3500    15.7685
  -58.4500   -35.3500    16.6453
  -58.3500   -35.3500    12.1387
  -58.2500   -35.3500    11.8526
  -58.1500   -35.3500    17.1146
  -58.0500   -35.3500    12.7777
  -57.9500   -35.3500    14.6717
  -57.8500   -35.3500    14.6485
  -57.7500   -35.3500    12.7500
  -57.6500   -35.3500    14.4877
  -57.5500   -35.3500    11.9882
  -57.4500   -35.3500    10.2648
  -57.3500   -35.3500     8.8266
  -57.2500   -35.3500     9.3037
  -57.1500   -35.3500     8.2329
  -57.0500   -35.3500     8.8000
  -56.9500   -35.3500     7.2250
  -56.8500   -35.3500     7.1000
  -56.7500   -35.3500     5.7250
  -56.6500   -35.3500     5.3000
  -56.5500   -35.3500     5.4250
  -56.4500   -35.3500     3.9250
  -56.3500   -35.3500     4.1000
  -56.2500   -35.3500     3.9000
  -56.1500   -35.3500     3.8000
  -56.0500   -35.3500     3.5500
  -55.9500   -35.3500     3.2250
  -68.0500   -35.2500     0.0000
  -67.9500   -35.2500     0.0000
  -67.8500   -35.2500     0.0000
  -67.7500   -35.2500     0.0000
  -67.6500   -35.2500     0.0000
  -67.5500   -35.2500     0.0000
  -67.4500   -35.2500     0.0000
  -67.3500   -35.2500     0.0000
  -67.2500   -35.2500     0.0000
  -67.1500   -35.2500     0.0000
  -67.0500   -35.2500     0.0000
  -66.9500   -35.2500     0.0000
  -66.8500   -35.2500     0.0000
  -66.7500   -35.2500     0.0000
  -66.6500   -35.2500     0.0000
  -66.5500   -35.2500     0.0000
  -66.4500   -35.2500     0.0000
  -66.3500   -35.2500     0.0000
  -66.2500   -35.2500     0.0000
  -66.1500   -35.2500     0.0000
  -66.0500   -35.2500     0.0000
  -65.9500   -35.2500     0.0000
  -65.8500   -35.2500     0.0000
  -65.7500   -35.2500     0.0000
  -65.6500   -35.2500     0.0248
  -65.5500   -35.2500     0.0486
  -65.4500   -35.2500     0.1457
  -65.3500   -35.2500     0.3535
  -65.2500   -35.2500     0.1329
  -65.1500   -35.2500     0.0789
  -65.0500   -35.2500     0.0754
  -64.9500   -35.2500     0.0000
  -64.8500   -35.2500     0.0000
  -64.7500   -35.2500     0.0000
  -64.6500   -35.2500     0.0000
  -64.5500   -35.2500     0.0000
  -64.4500   -35.2500     0.0000
  -64.3500   -35.2500     0.0301
  -64.2500   -35.2500     0.0311
  -64.1500   -35.2500     0.0483
  -64.0500   -35.2500     0.0660
  -63.9500   -35.2500     0.0742
  -63.8500   -35.2500     0.0581
  -63.7500   -35.2500     0.0323
  -63.6500   -35.2500     0.0351
  -63.5500   -35.2500     0.0342
  -63.4500   -35.2500     0.0630
  -63.3500   -35.2500     0.0538
  -63.2500   -35.2500     0.0252
  -63.1500   -35.2500     0.0000
  -63.0500   -35.2500     0.0000
  -62.9500   -35.2500     0.0805
  -62.8500   -35.2500     0.1017
  -62.7500   -35.2500     0.1910
  -62.6500   -35.2500     0.2710
  -62.5500   -35.2500     0.2645
  -62.4500   -35.2500     0.3417
  -62.3500   -35.2500     0.1771
  -62.2500   -35.2500     0.2702
  -62.1500   -35.2500     0.1157
  -62.0500   -35.2500     0.1551
  -61.9500   -35.2500     0.2845
  -61.8500   -35.2500     0.0641
  -61.7500   -35.2500     0.2294
  -61.6500   -35.2500     0.1487
  -61.5500   -35.2500     0.2447
  -61.4500   -35.2500     0.1611
  -61.3500   -35.2500     0.1068
  -61.2500   -35.2500     0.2214
  -61.1500   -35.2500     0.1725
  -61.0500   -35.2500     0.0660
  -60.9500   -35.2500     0.2302
  -60.8500   -35.2500     0.1419
  -60.7500   -35.2500     0.1213
  -60.6500   -35.2500     0.3052
  -60.5500   -35.2500     0.6657
  -60.4500   -35.2500     0.8002
  -60.3500   -35.2500     1.1798
  -60.2500   -35.2500     1.5822
  -60.1500   -35.2500     2.6064
  -60.0500   -35.2500     3.3129
  -59.9500   -35.2500     4.6010
  -59.8500   -35.2500     5.5114
  -59.7500   -35.2500     6.5136
  -59.6500   -35.2500     8.5186
  -59.5500   -35.2500     9.9310
  -59.4500   -35.2500    10.2320
  -59.3500   -35.2500    11.4653
  -59.2500   -35.2500    10.6586
  -59.1500   -35.2500    10.3599
  -59.0500   -35.2500    12.3123
  -58.9500   -35.2500    12.2869
  -58.8500   -35.2500    10.3001
  -58.7500   -35.2500    10.8917
  -58.6500   -35.2500    13.9614
  -58.5500   -35.2500    10.3884
  -58.4500   -35.2500    10.8478
  -58.3500   -35.2500    13.6972
  -58.2500   -35.2500    13.4153
  -58.1500   -35.2500    14.5648
  -58.0500   -35.2500    15.2210
  -57.9500   -35.2500    16.4577
  -57.8500   -35.2500    13.8517
  -57.7500   -35.2500    16.1320
  -57.6500   -35.2500    10.7379
  -57.5500   -35.2500    11.5919
  -57.4500   -35.2500     8.0493
  -57.3500   -35.2500     9.5196
  -57.2500   -35.2500     6.9129
  -57.1500   -35.2500     7.6566
  -57.0500   -35.2500     7.6250
  -56.9500   -35.2500     6.8500
  -56.8500   -35.2500     6.4500
  -56.7500   -35.2500     5.8000
  -56.6500   -35.2500     5.2500
  -56.5500   -35.2500     4.9000
  -56.4500   -35.2500     4.3000
  -56.3500   -35.2500     4.1500
  -56.2500   -35.2500     3.8750
  -56.1500   -35.2500     3.7000
  -56.0500   -35.2500     3.5000
  -55.9500   -35.2500     3.3000
  -68.0500   -35.1500     0.0000
  -67.9500   -35.1500     0.0000
  -67.8500   -35.1500     0.0000
  -67.7500   -35.1500     0.0000
  -67.6500   -35.1500     0.0000
  -67.5500   -35.1500     0.0000
  -67.4500   -35.1500     0.0000
  -67.3500   -35.1500     0.0000
  -67.2500   -35.1500     0.0000
  -67.1500   -35.1500     0.0000
  -67.0500   -35.1500     0.0000
  -66.9500   -35.1500     0.0000
  -66.8500   -35.1500     0.0000
  -66.7500   -35.1500     0.0000
  -66.6500   -35.1500     0.0000
  -66.5500   -35.1500     0.0000
  -66.4500   -35.1500     0.0000
  -66.3500   -35.1500     0.0000
  -66.2500   -35.1500     0.0000
  -66.1500   -35.1500     0.0000
  -66.0500   -35.1500     0.0000
  -65.9500   -35.1500     0.0000
  -65.8500   -35.1500     0.0000
  -65.7500   -35.1500     0.0290
  -65.6500   -35.1500     0.0532
  -65.5500   -35.1500     0.0976
  -65.4500   -35.1500     0.3205
  -65.3500   -35.1500     0.4860
  -65.2500   -35.1500     0.2527
  -65.1500   -35.1500     0.0517
  -65.0500   -35.1500     0.0000
  -64.9500   -35.1500     0.0000
  -64.8500   -35.1500     0.0000
  -64.7500   -35.1500     0.0000
  -64.6500   -35.1500     0.0000
  -64.5500   -35.1500     0.0000
  -64.4500   -35.1500     0.0000
  -64.3500   -35.1500     0.0000
  -64.2500   -35.1500     0.1488
  -64.1500   -35.1500     0.1241
  -64.0500   -35.1500     0.2201
  -63.9500   -35.1500     0.2268
  -63.8500   -35.1500     0.1076
  -63.7500   -35.1500     0.1093
  -63.6500   -35.1500     0.0000
  -63.5500   -35.1500     0.0000
  -63.4500   -35.1500     0.1393
  -63.3500   -35.1500     0.1961
  -63.2500   -35.1500     0.2054
  -63.1500   -35.1500     0.1642
  -63.0500   -35.1500     0.0656
  -62.9500   -35.1500     0.0610
  -62.8500   -35.1500     0.0770
  -62.7500   -35.1500     0.0871
  -62.6500   -35.1500     0.2375
  -62.5500   -35.1500     0.2372
  -62.4500   -35.1500     0.1710
  -62.3500   -35.1500     0.1664
  -62.2500   -35.1500     0.0196
  -62.1500   -35.1500     0.0185
  -62.0500   -35.1500     0.0191
  -61.9500   -35.1500     0.1844
  -61.8500   -35.1500     0.0204
  -61.7500   -35.1500     0.1735
  -61.6500   -35.1500     0.1541
  -61.5500   -35.1500     0.0674
  -61.4500   -35.1500     0.1057
  -61.3500   -35.1500     0.1047
  -61.2500   -35.1500     0.1084
  -61.1500   -35.1500     0.1558
  -61.0500   -35.1500     0.1533
  -60.9500   -35.1500     0.1631
  -60.8500   -35.1500     0.2578
  -60.7500   -35.1500     0.4798
  -60.6500   -35.1500     1.1000
  -60.5500   -35.1500     1.5620
  -60.4500   -35.1500     2.3187
  -60.3500   -35.1500     3.3920
  -60.2500   -35.1500     3.6182
  -60.1500   -35.1500     5.0246
  -60.0500   -35.1500     5.4134
  -59.9500   -35.1500     7.8845
  -59.8500   -35.1500     8.2951
  -59.7500   -35.1500     8.5981
  -59.6500   -35.1500    11.4528
  -59.5500   -35.1500    11.3725
  -59.4500   -35.1500    11.4086
  -59.3500   -35.1500    13.0235
  -59.2500   -35.1500    12.7353
  -59.1500   -35.1500    11.2694
  -59.0500   -35.1500    11.8553
  -58.9500   -35.1500    10.9501
  -58.8500   -35.1500    10.4465
  -58.7500   -35.1500     9.8015
  -58.6500   -35.1500    12.7691
  -58.5500   -35.1500    12.5128
  -58.4500   -35.1500    12.4494
  -58.3500   -35.1500    14.7507
  -58.2500   -35.1500    13.4963
  -58.1500   -35.1500    12.5133
  -58.0500   -35.1500    15.6217
  -57.9500   -35.1500    16.1174
  -57.8500   -35.1500    12.7314
  -57.7500   -35.1500    16.4999
  -57.6500   -35.1500    13.2188
  -57.5500   -35.1500     9.4890
  -57.4500   -35.1500     7.3933
  -57.3500   -35.1500     7.1134
  -57.2500   -35.1500     6.3253
  -57.1500   -35.1500     6.8026
  -57.0500   -35.1500     6.4000
  -56.9500   -35.1500     5.9500
  -56.8500   -35.1500     5.5500
  -56.7500   -35.1500     5.1000
  -56.6500   -35.1500     4.5500
  -56.5500   -35.1500     4.5000
  -56.4500   -35.1500     3.8750
  -56.3500   -35.1500     3.5500
  -56.2500   -35.1500     3.4750
  -56.1500   -35.1500     2.8750
  -56.0500   -35.1500     2.9750
  -55.9500   -35.1500     2.8750
  -68.0500   -35.0500     0.0000
  -67.9500   -35.0500     0.0000
  -67.8500   -35.0500     0.0000
  -67.7500   -35.0500     0.0000
  -67.6500   -35.0500     0.0000
  -67.5500   -35.0500     0.0000
  -67.4500   -35.0500     0.0000
  -67.3500   -35.0500     0.0000
  -67.2500   -35.0500     0.0000
  -67.1500   -35.0500     0.0000
  -67.0500   -35.0500     0.0000
  -66.9500   -35.0500     0.0000
  -66.8500   -35.0500     0.0000
  -66.7500   -35.0500     0.0000
  -66.6500   -35.0500     0.0000
  -66.5500   -35.0500     0.0000
  -66.4500   -35.0500     0.0000
  -66.3500   -35.0500     0.0000
  -66.2500   -35.0500     0.0000
  -66.1500   -35.0500     0.0000
  -66.0500   -35.0500     0.0000
  -65.9500   -35.0500     0.0000
  -65.8500   -35.0500     0.0296
  -65.7500   -35.0500     0.2235
  -65.6500   -35.0500     0.0996
  -65.5500   -35.0500     0.0740
  -65.4500   -35.0500     0.2335
  -65.3500   -35.0500     0.3516
  -65.2500   -35.0500     0.1023
  -65.1500   -35.0500     0.0251
  -65.0500   -35.0500     0.0000
  -64.9500   -35.0500     0.0000
  -64.8500   -35.0500     0.0000
  -64.7500   -35.0500     0.0000
  -64.6500   -35.0500     0.0000
  -64.5500   -35.0500     0.0000
  -64.4500   -35.0500     0.0000
  -64.3500   -35.0500     0.0000
  -64.2500   -35.0500     0.0000
  -64.1500   -35.0500     0.1115
  -64.0500   -35.0500     0.1401
  -63.9500   -35.0500     0.2386
  -63.8500   -35.0500     0.1108
  -63.7500   -35.0500     0.1077
  -63.6500   -35.0500     0.0000
  -63.5500   -35.0500     0.0000
  -63.4500   -35.0500     0.0306
  -63.3500   -35.0500     0.0296
  -63.2500   -35.0500     0.0268
  -63.1500   -35.0500     0.0221
  -63.0500   -35.0500     0.0218
  -62.9500   -35.0500     0.0206
  -62.8500   -35.0500     0.0796
  -62.7500   -35.0500     0.0806
  -62.6500   -35.0500     0.0582
  -62.5500   -35.0500     0.0646
  -62.4500   -35.0500     0.0222
  -62.3500   -35.0500     0.0222
  -62.2500   -35.0500     0.0000
  -62.1500   -35.0500     0.0000
  -62.0500   -35.0500     0.0000
  -61.9500   -35.0500     0.0428
  -61.8500   -35.0500     0.0215
  -61.7500   -35.0500     0.0216
  -61.6500   -35.0500     0.0855
  -61.5500   -35.0500     0.0222
  -61.4500   -35.0500     0.0431
  -61.3500   -35.0500     0.1273
  -61.2500   -35.0500     0.1547
  -61.1500   -35.0500     0.1575
  -61.0500   -35.0500     0.1816
  -60.9500   -35.0500     0.2366
  -60.8500   -35.0500     0.4331
  -60.7500   -35.0500     0.8445
  -60.6500   -35.0500     1.6003
  -60.5500   -35.0500     2.7043
  -60.4500   -35.0500     3.2136
  -60.3500   -35.0500     4.9444
  -60.2500   -35.0500     6.2205
  -60.1500   -35.0500     7.6462
  -60.0500   -35.0500     8.3675
  -59.9500   -35.0500    11.1626
  -59.8500   -35.0500    11.4775
  -59.7500   -35.0500    10.8272
  -59.6500   -35.0500    12.6236
  -59.5500   -35.0500    12.6822
  -59.4500   -35.0500    13.2418
  -59.3500   -35.0500    13.1962
  -59.2500   -35.0500    13.3971
  -59.1500   -35.0500    12.1703
  -59.0500   -35.0500    11.7982
  -58.9500   -35.0500    10.4091
  -58.8500   -35.0500     8.8166
  -58.7500   -35.0500     8.9609
  -58.6500   -35.0500     9.8754
  -58.5500   -35.0500    10.7147
  -58.4500   -35.0500    11.8812
  -58.3500   -35.0500    15.3678
  -58.2500   -35.0500    14.2614
  -58.1500   -35.0500    11.2377
  -58.0500   -35.0500    12.8350
  -57.9500   -35.0500    15.4737
  -57.8500   -35.0500    14.7338
  -57.7500   -35.0500    10.8322
  -57.6500   -35.0500     7.9451
  -57.5500   -35.0500     7.3289
  -57.4500   -35.0500     6.6375
  -57.3500   -35.0500     7.7759
  -57.2500   -35.0500     6.2250
  -57.1500   -35.0500     6.5500
  -57.0500   -35.0500     5.9750
  -56.9500   -35.0500     5.7000
  -56.8500   -35.0500     5.0250
  -56.7500   -35.0500     4.5500
  -56.6500   -35.0500     4.0000
  -56.5500   -35.0500     3.8000
  -56.4500   -35.0500     3.2250
  -56.3500   -35.0500     3.3250
  -56.2500   -35.0500     3.2000
  -56.1500   -35.0500     2.9250
  -56.0500   -35.0500     2.6750
  -55.9500   -35.0500     2.5000
  -68.0500   -34.9500     0.0000
  -67.9500   -34.9500     0.0000
  -67.8500   -34.9500     0.0000
  -67.7500   -34.9500     0.0000
  -67.6500   -34.9500     0.0000
  -67.5500   -34.9500     0.0000
  -67.4500   -34.9500     0.0000
  -67.3500   -34.9500     0.0000
  -67.2500   -34.9500     0.0000
  -67.1500   -34.9500     0.0000
  -67.0500   -34.9500     0.0000
  -66.9500   -34.9500     0.0000
  -66.8500   -34.9500     0.0000
  -66.7500   -34.9500     0.0000
  -66.6500   -34.9500     0.0000
  -66.5500   -34.9500     0.0000
  -66.4500   -34.9500     0.0000
  -66.3500   -34.9500     0.0000
  -66.2500   -34.9500     0.0000
  -66.1500   -34.9500     0.0000
  -66.0500   -34.9500     0.0000
  -65.9500   -34.9500     0.0000
  -65.8500   -34.9500     0.0000
  -65.7500   -34.9500     0.0000
  -65.6500   -34.9500     0.0000
  -65.5500   -34.9500     0.0000
  -65.4500   -34.9500     0.0000
  -65.3500   -34.9500     0.0000
  -65.2500   -34.9500     0.0000
  -65.1500   -34.9500     0.0000
  -65.0500   -34.9500     0.0000
  -64.9500   -34.9500     0.0000
  -64.8500   -34.9500     0.0000
  -64.7500   -34.9500     0.0000
  -64.6500   -34.9500     0.0000
  -64.5500   -34.9500     0.0000
  -64.4500   -34.9500     0.0000
  -64.3500   -34.9500     0.0000
  -64.2500   -34.9500     0.0000
  -64.1500   -34.9500     0.0000
  -64.0500   -34.9500     0.0000
  -63.9500   -34.9500     0.0000
  -63.8500   -34.9500     0.0000
  -63.7500   -34.9500     0.0000
  -63.6500   -34.9500     0.0000
  -63.5500   -34.9500     0.0000
  -63.4500   -34.9500     0.0318
  -63.3500   -34.9500     0.0597
  -63.2500   -34.9500     0.0281
  -63.1500   -34.9500     0.0000
  -63.0500   -34.9500     0.0216
  -62.9500   -34.9500     0.0460
  -62.8500   -34.9500     0.1421
  -62.7500   -34.9500     0.1196
  -62.6500   -34.9500     0.0359
  -62.5500   -34.9500     0.0203
  -62.4500   -34.9500     0.0217
  -62.3500   -34.9500     0.0000
  -62.2500   -34.9500     0.0000
  -62.1500   -34.9500     0.0000
  -62.0500   -34.9500     0.0000
  -61.9500   -34.9500     0.0000
  -61.8500   -34.9500     0.0000
  -61.7500   -34.9500     0.0427
  -61.6500   -34.9500     0.0903
  -61.5500   -34.9500     0.5293
  -61.4500   -34.9500     0.4068
  -61.3500   -34.9500     0.3322
  -61.2500   -34.9500     0.3235
  -61.1500   -34.9500     0.5844
  -61.0500   -34.9500     0.7866
  -60.9500   -34.9500     1.4426
  -60.8500   -34.9500     2.0599
  -60.7500   -34.9500     3.3948
  -60.6500   -34.9500     3.6612
  -60.5500   -34.9500     4.2280
  -60.4500   -34.9500     7.3921
  -60.3500   -34.9500     9.2248
  -60.2500   -34.9500    11.6167
  -60.1500   -34.9500    12.5303
  -60.0500   -34.9500    13.1753
  -59.9500   -34.9500    12.4021
  -59.8500   -34.9500    14.1179
  -59.7500   -34.9500    13.6571
  -59.6500   -34.9500    14.9454
  -59.5500   -34.9500    15.4582
  -59.4500   -34.9500    14.9789
  -59.3500   -34.9500    13.1035
  -59.2500   -34.9500    12.4261
  -59.1500   -34.9500    11.2956
  -59.0500   -34.9500    11.5001
  -58.9500   -34.9500    11.7119
  -58.8500   -34.9500     9.2571
  -58.7500   -34.9500    10.1119
  -58.6500   -34.9500    10.4134
  -58.5500   -34.9500     9.6479
  -58.4500   -34.9500    10.8259
  -58.3500   -34.9500    10.7342
  -58.2500   -34.9500    10.3141
  -58.1500   -34.9500     9.5360
  -58.0500   -34.9500     9.3032
  -57.9500   -34.9500     9.5237
  -57.8500   -34.9500     8.7539
  -57.7500   -34.9500     6.3477
  -57.6500   -34.9500     5.3572
  -57.5500   -34.9500     5.3593
  -57.4500   -34.9500     5.5248
  -57.3500   -34.9500     5.8500
  -57.2500   -34.9500     5.3250
  -57.1500   -34.9500     4.9000
  -57.0500   -34.9500     4.5500
  -56.9500   -34.9500     4.1750
  -56.8500   -34.9500     3.5750
  -56.7500   -34.9500     3.6000
  -56.6500   -34.9500     3.4000
  -56.5500   -34.9500     3.0750
  -56.4500   -34.9500     3.0799
  -56.3500   -34.9500     2.5952
  -56.2500   -34.9500     2.4142
  -56.1500   -34.9500     2.1090
  -56.0500   -34.9500     2.0674
  -55.9500   -34.9500     2.1439
  -68.0500   -34.8500     0.0000
  -67.9500   -34.8500     0.0000
  -67.8500   -34.8500     0.0000
  -67.7500   -34.8500     0.0000
  -67.6500   -34.8500     0.0000
  -67.5500   -34.8500     0.0000
  -67.4500   -34.8500     0.0000
  -67.3500   -34.8500     0.0000
  -67.2500   -34.8500     0.0000
  -67.1500   -34.8500     0.0000
  -67.0500   -34.8500     0.0000
  -66.9500   -34.8500     0.0000
  -66.8500   -34.8500     0.0000
  -66.7500   -34.8500     0.0000
  -66.6500   -34.8500     0.0000
  -66.5500   -34.8500     0.0000
  -66.4500   -34.8500     0.0000
  -66.3500   -34.8500     0.0000
  -66.2500   -34.8500     0.0000
  -66.1500   -34.8500     0.0000
  -66.0500   -34.8500     0.0000
  -65.9500   -34.8500     0.0000
  -65.8500   -34.8500     0.0000
  -65.7500   -34.8500     0.0000
  -65.6500   -34.8500     0.0000
  -65.5500   -34.8500     0.0000
  -65.4500   -34.8500     0.0000
  -65.3500   -34.8500     0.0000
  -65.2500   -34.8500     0.0000
  -65.1500   -34.8500     0.0000
  -65.0500   -34.8500     0.0000
  -64.9500   -34.8500     0.0000
  -64.8500   -34.8500     0.0000
  -64.7500   -34.8500     0.0000
  -64.6500   -34.8500     0.0000
  -64.5500   -34.8500     0.0000
  -64.4500   -34.8500     0.0000
  -64.3500   -34.8500     0.0000
  -64.2500   -34.8500     0.0000
  -64.1500   -34.8500     0.0000
  -64.0500   -34.8500     0.0000
  -63.9500   -34.8500     0.0000
  -63.8500   -34.8500     0.0000
  -63.7500   -34.8500     0.0000
  -63.6500   -34.8500     0.0000
  -63.5500   -34.8500     0.0000
  -63.4500   -34.8500     0.0000
  -63.3500   -34.8500     0.0000
  -63.2500   -34.8500     0.0000
  -63.1500   -34.8500     0.0000
  -63.0500   -34.8500     0.0000
  -62.9500   -34.8500     0.0236
  -62.8500   -34.8500     0.1357
  -62.7500   -34.8500     0.0586
  -62.6500   -34.8500     0.0000
  -62.5500   -34.8500     0.0000
  -62.4500   -34.8500     0.0000
  -62.3500   -34.8500     0.0000
  -62.2500   -34.8500     0.0000
  -62.1500   -34.8500     0.0000
  -62.0500   -34.8500     0.0000
  -61.9500   -34.8500     0.0216
  -61.8500   -34.8500     0.0220
  -61.7500   -34.8500     0.0222
  -61.6500   -34.8500     0.2067
  -61.5500   -34.8500     1.6068
  -61.4500   -34.8500     1.2541
  -61.3500   -34.8500     0.7802
  -61.2500   -34.8500     0.4882
  -61.1500   -34.8500     0.9282
  -61.0500   -34.8500     1.4116
  -60.9500   -34.8500     2.3598
  -60.8500   -34.8500     3.6049
  -60.7500   -34.8500     5.9139
  -60.6500   -34.8500     6.4043
  -60.5500   -34.8500     6.9639
  -60.4500   -34.8500     9.4120
  -60.3500   -34.8500    10.4560
  -60.2500   -34.8500    13.0087
  -60.1500   -34.8500    14.0202
  -60.0500   -34.8500    13.5872
  -59.9500   -34.8500    13.8797
  -59.8500   -34.8500    15.2192
  -59.7500   -34.8500    16.0536
  -59.6500   -34.8500    16.6550
  -59.5500   -34.8500    16.2957
  -59.4500   -34.8500    15.5034
  -59.3500   -34.8500    14.3381
  -59.2500   -34.8500    13.3518
  -59.1500   -34.8500    12.6043
  -59.0500   -34.8500    13.0283
  -58.9500   -34.8500    13.1891
  -58.8500   -34.8500    10.9171
  -58.7500   -34.8500    11.8195
  -58.6500   -34.8500    11.0633
  -58.5500   -34.8500    10.5795
  -58.4500   -34.8500    10.9661
  -58.3500   -34.8500    10.6887
  -58.2500   -34.8500    10.3793
  -58.1500   -34.8500     9.5352
  -58.0500   -34.8500     9.8301
  -57.9500   -34.8500     8.3803
  -57.8500   -34.8500     8.4341
  -57.7500   -34.8500     6.2213
  -57.6500   -34.8500     7.1112
  -57.5500   -34.8500     6.4000
  -57.4500   -34.8500     6.2750
  -57.3500   -34.8500     6.2250
  -57.2500   -34.8500     5.5750
  -57.1500   -34.8500     4.5500
  -57.0500   -34.8500     4.3750
  -56.9500   -34.8500     4.7250
  -56.8500   -34.8500     4.9000
  -56.7500   -34.8500     5.0461
  -56.6500   -34.8500     4.5639
  -56.5500   -34.8500     3.7629
  -56.4500   -34.8500     3.0027
  -56.3500   -34.8500     2.4871
  -56.2500   -34.8500     2.1776
  -56.1500   -34.8500     1.8579
  -56.0500   -34.8500     1.6176
  -55.9500   -34.8500     1.3129
  -68.0500   -34.7500     0.0000
  -67.9500   -34.7500     0.0000
  -67.8500   -34.7500     0.0000
  -67.7500   -34.7500     0.0000
  -67.6500   -34.7500     0.0000
  -67.5500   -34.7500     0.0000
  -67.4500   -34.7500     0.0000
  -67.3500   -34.7500     0.0000
  -67.2500   -34.7500     0.0000
  -67.1500   -34.7500     0.0000
  -67.0500   -34.7500     0.0000
  -66.9500   -34.7500     0.0000
  -66.8500   -34.7500     0.0000
  -66.7500   -34.7500     0.0000
  -66.6500   -34.7500     0.0000
  -66.5500   -34.7500     0.0000
  -66.4500   -34.7500     0.0000
  -66.3500   -34.7500     0.0000
  -66.2500   -34.7500     0.0000
  -66.1500   -34.7500     0.0000
  -66.0500   -34.7500     0.0000
  -65.9500   -34.7500     0.0000
  -65.8500   -34.7500     0.0000
  -65.7500   -34.7500     0.0000
  -65.6500   -34.7500     0.0000
  -65.5500   -34.7500     0.0000
  -65.4500   -34.7500     0.0000
  -65.3500   -34.7500     0.0000
  -65.2500   -34.7500     0.0000
  -65.1500   -34.7500     0.0000
  -65.0500   -34.7500     0.0000
  -64.9500   -34.7500     0.0000
  -64.8500   -34.7500     0.0000
  -64.7500   -34.7500     0.0000
  -64.6500   -34.7500     0.0000
  -64.5500   -34.7500     0.0000
  -64.4500   -34.7500     0.0000
  -64.3500   -34.7500     0.0000
  -64.2500   -34.7500     0.0000
  -64.1500   -34.7500     0.0000
  -64.0500   -34.7500     0.0000
  -63.9500   -34.7500     0.0000
  -63.8500   -34.7500     0.0000
  -63.7500   -34.7500     0.0000
  -63.6500   -34.7500     0.0000
  -63.5500   -34.7500     0.0000
  -63.4500   -34.7500     0.0000
  -63.3500   -34.7500     0.0000
  -63.2500   -34.7500     0.0000
  -63.1500   -34.7500     0.0000
  -63.0500   -34.7500     0.0000
  -62.9500   -34.7500     0.0000
  -62.8500   -34.7500     0.0000
  -62.7500   -34.7500     0.0000
  -62.6500   -34.7500     0.0000
  -62.5500   -34.7500     0.0000
  -62.4500   -34.7500     0.0000
  -62.3500   -34.7500     0.0000
  -62.2500   -34.7500     0.0000
  -62.1500   -34.7500     0.0000
  -62.0500   -34.7500     0.0000
  -61.9500   -34.7500     0.0222
  -61.8500   -34.7500     0.0413
  -61.7500   -34.7500     0.1515
  -61.6500   -34.7500     0.9766
  -61.5500   -34.7500     2.3859
  -61.4500   -34.7500     1.3571
  -61.3500   -34.7500     0.7058
  -61.2500   -34.7500     1.8143
  -61.1500   -34.7500     2.6008
  -61.0500   -34.7500     2.5575
  -60.9500   -34.7500     4.5807
  -60.8500   -34.7500     6.5069
  -60.7500   -34.7500     8.9390
  -60.6500   -34.7500    10.1435
  -60.5500   -34.7500    10.9551
  -60.4500   -34.7500    12.3222
  -60.3500   -34.7500    14.0275
  -60.2500   -34.7500    16.1198
  -60.1500   -34.7500    15.2172
  -60.0500   -34.7500    15.5827
  -59.9500   -34.7500    15.3904
  -59.8500   -34.7500    16.3570
  -59.7500   -34.7500    16.6580
  -59.6500   -34.7500    18.0405
  -59.5500   -34.7500    17.3471
  -59.4500   -34.7500    17.1656
  -59.3500   -34.7500    15.7362
  -59.2500   -34.7500    15.4650
  -59.1500   -34.7500    13.7978
  -59.0500   -34.7500    14.3977
  -58.9500   -34.7500    14.1428
  -58.8500   -34.7500    12.9377
  -58.7500   -34.7500    13.3757
  -58.6500   -34.7500    12.9737
  -58.5500   -34.7500    11.6066
  -58.4500   -34.7500    12.1111
  -58.3500   -34.7500    12.3429
  -58.2500   -34.7500    11.5760
  -58.1500   -34.7500    12.3616
  -58.0500   -34.7500    11.3522
  -57.9500   -34.7500    13.5427
  -57.8500   -34.7500    14.7164
  -57.7500   -34.7500    10.1332
  -57.6500   -34.7500     9.8000
  -57.5500   -34.7500     7.8250
  -57.4500   -34.7500     9.5750
  -57.3500   -34.7500     9.1750
  -57.2500   -34.7500     8.4500
  -57.1500   -34.7500     7.5250
  -57.0500   -34.7500     7.1500
  -56.9500   -34.7500     5.6436
  -56.8500   -34.7500     5.9601
  -56.7500   -34.7500     3.8390
  -56.6500   -34.7500     4.2095
  -56.5500   -34.7500     3.7455
  -56.4500   -34.7500     2.9555
  -56.3500   -34.7500     2.7079
  -56.2500   -34.7500     1.8344
  -56.1500   -34.7500     1.5177
  -56.0500   -34.7500     1.2063
  -55.9500   -34.7500     0.8924
  -68.0500   -34.6500     0.0000
  -67.9500   -34.6500     0.0000
  -67.8500   -34.6500     0.0000
  -67.7500   -34.6500     0.0000
  -67.6500   -34.6500     0.0000
  -67.5500   -34.6500     0.0000
  -67.4500   -34.6500     0.0000
  -67.3500   -34.6500     0.0000
